DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;DEPMUNI;CIUDADES28;Clase;FEX_C;P1987;P1988;P1988S1;P1989;P1990
648093;235;1;1;1;08001;1;Cabecera;211.75903686;1;1;1;1;1
648094;235;1;1;1;08001;1;Cabecera;221.3175647;2;1;1;1;1
648095;235;1;1;1;08001;1;Cabecera;291.42506507;2;1;1;2;1
648096;235;1;1;1;08001;1;Cabecera;163.35287449;1;1;1;1;1
648097;235;1;1;1;08001;1;Cabecera;145.38343822;2;1;1;1;1
648098;235;1;1;1;08001;1;Cabecera;204.90470803;2;1;1;1;1
648099;235;1;1;1;08001;1;Cabecera;161.94758252;1;1;2;1;1
648100;235;1;1;1;08001;1;Cabecera;212.56915402;1;1;1;1;2
648101;235;1;1;1;08001;1;Cabecera;157.32307359;1;1;1;2;1
648103;235;1;1;1;08001;1;Cabecera;214.20134985;1;1;4;1;1
648106;235;1;1;1;08001;1;Cabecera;158.61418862;1;1;4;1;1
648108;235;1;1;1;08001;1;Cabecera;213.40605633;1;1;3;1;1
648109;235;1;1;1;08001;1;Cabecera;158.61418862;1;1;4;1;1
648110;235;1;1;1;08001;1;Cabecera;223.04108144;1;1;5;2;2
648111;235;1;1;1;08001;1;Cabecera;195.9469833;3;1;3;2;1
648112;235;1;1;1;00000;1;Cabecera;808.3022149;2;1;2;3;1
648113;235;1;1;1;00000;1;Cabecera;751.18422843;2;1;2;3;1
648114;235;1;1;1;00000;1;Cabecera;567.35905382;2;1;2;2;1
648115;235;1;1;1;00000;1;Cabecera;603.14631335;2;1;1;1;1
648116;235;1;1;1;00000;1;Cabecera;361.11799475;2;1;1;1;1
648117;235;1;1;1;00000;1;Cabecera;361.11799475;1;1;1;1;1
648118;235;1;1;1;00000;1;Cabecera;713.3012756;1;1;1;1;1
648119;235;1;1;1;00000;1;Cabecera;614.48222697;2;1;1;1;1
648120;235;1;1;1;00000;1;Cabecera;501.81074173;2;1;1;3;1
648121;235;1;1;1;00000;1;Cabecera;501.81074173;1;1;1;2;1
648122;235;1;1;1;00000;1;Cabecera;501.81074173;2;1;2;2;1
648124;235;1;1;1;00000;1;Cabecera;501.81074173;2;1;1;1;1
648125;235;1;1;1;00000;1;Cabecera;1583.7887747;2;1;1;2;1
648126;235;1;1;1;00000;1;Cabecera;969.51677607;1;1;2;2;1
648127;235;1;1;1;00000;1;Cabecera;493.01196741;1;1;2;2;1
648128;235;1;1;1;00000;1;Cabecera;1009.7888975;1;1;2;1;1
648129;235;1;1;1;00000;1;Cabecera;1857.4389654;2;1;2;2;1
648130;235;1;1;1;00000;1;Cabecera;1033.5538602;2;1;2;1;1
648131;235;1;1;1;00000;1;Cabecera;682.78317601;2;1;2;2;1
648132;235;1;1;1;00000;1;Cabecera;493.01196741;2;1;2;2;1
648133;235;1;1;1;00000;1;Cabecera;730.31310136;2;1;2;1;1
648134;235;1;1;1;00000;1;Cabecera;493.01196741;2;1;2;2;1
648135;235;1;1;1;00000;1;Cabecera;2958.0718045;2;1;2;2;1
648136;235;1;1;1;00000;1;Cabecera;493.01196741;1;1;2;1;1
648137;235;1;1;1;00000;1;Cabecera;756.87404309;1;1;3;1;1
648138;235;1;1;1;00000;1;Cabecera;542.37863007;1;1;3;1;1
648139;235;1;1;1;00000;1;Cabecera;1388.2497913;1;1;1;1;1
648140;235;1;1;1;00000;1;Cabecera;1630.2070642;1;1;1;1;1
648141;235;1;1;1;00000;1;Cabecera;770.61794443;2;1;1;2;1
648142;235;1;1;1;00000;1;Cabecera;2066.8394073;1;1;1;1;1
648143;235;1;1;1;00000;1;Cabecera;1277.6472201;1;1;1;1;1
648144;235;1;1;1;00000;1;Cabecera;956.59933558;1;1;1;1;1
648145;235;1;1;1;00000;1;Cabecera;1290.1262098;1;1;1;1;1
648146;235;1;1;1;00000;1;Cabecera;601.686937;1;1;2;1;1
648147;235;1;1;1;00000;1;Cabecera;541.52198338;1;1;1;3;1
648148;235;1;1;1;00000;1;Cabecera;866.91791676;2;1;1;2;1
648149;235;1;1;1;00000;1;Cabecera;1115.1342738;1;1;1;2;1
648150;235;1;1;1;00000;1;Cabecera;851.25555631;1;1;2;1;1
648151;235;1;1;1;00000;1;Cabecera;992.80492301;2;1;1;2;1
648152;235;1;1;1;00000;1;Cabecera;703.4292142;2;1;2;1;1
648153;235;1;1;1;00000;1;Cabecera;294.36011344;2;1;2;2;1
648154;235;1;1;1;00000;1;Cabecera;458.867288;1;1;2;2;1
648155;235;1;1;1;00000;1;Cabecera;413.96263147;2;1;2;2;1
648156;235;1;1;1;00000;1;Cabecera;546.15455424;2;1;3;1;1
648157;235;1;1;1;00000;1;Cabecera;433.90290405;2;1;2;2;1
648158;235;1;1;1;00000;1;Cabecera;465.95644387;2;1;2;2;1
648159;235;1;1;1;00000;1;Cabecera;502.45182922;2;1;3;1;1
648160;235;1;1;1;00000;1;Cabecera;547.64861623;2;1;2;2;1
648165;235;1;1;1;00000;1;Cabecera;99.046245106;1;1;3;1;1
648166;235;1;1;1;00000;1;Cabecera;124.08118634;1;1;3;1;1
648167;235;1;1;1;00000;1;Cabecera;159.17301994;1;1;3;1;1
648172;235;1;1;1;00000;1;Cabecera;111.76214519;2;1;3;2;1
648173;235;1;1;1;00000;1;Cabecera;234.18146118;1;1;4;1;1
648174;235;1;1;1;00000;1;Cabecera;138.10761025;1;1;4;1;1
648175;235;1;1;1;00000;1;Cabecera;117.74753801;1;1;3;1;1
648176;235;1;1;1;00000;1;Cabecera;112.80107849;1;1;3;1;1
648177;235;1;1;1;00000;1;Cabecera;243.75082494;1;1;1;2;1
648178;235;1;1;1;00000;1;Cabecera;241.04181949;1;1;1;1;1
648180;235;1;1;1;00000;1;Cabecera;426.80879899;1;1;1;1;1
648181;235;1;1;1;00000;1;Cabecera;342.52145411;1;1;1;2;1
648182;235;1;1;1;00000;1;Cabecera;578.37219853;1;1;1;2;1
648183;235;1;1;1;00000;1;Cabecera;288.05328268;1;1;1;1;1
648184;235;1;1;1;00000;1;Cabecera;200.75756902;1;1;1;2;1
648185;235;1;1;1;00000;1;Cabecera;426.74325218;1;1;1;1;1
648186;235;1;1;1;00000;1;Cabecera;343.91581465;1;1;1;2;1
648187;235;1;1;1;00000;1;Cabecera;409.73644703;1;1;1;1;1
648188;235;1;1;1;00000;1;Cabecera;454.5632756;1;1;1;1;1
648189;235;1;1;1;00000;1;Cabecera;509.30065859;2;1;1;2;1
648190;235;1;1;1;00000;1;Cabecera;273.94323463;1;1;1;1;1
648191;235;1;1;1;00000;1;Cabecera;509.30065859;1;1;1;2;1
648192;235;1;1;1;00000;1;Cabecera;290.56211697;1;1;1;1;1
648193;235;1;1;1;00000;1;Cabecera;385.54331688;1;1;1;1;1
648194;235;1;1;1;00000;1;Cabecera;373.64742451;1;1;1;1;1
648195;235;1;1;1;00000;1;Cabecera;307.63384282;1;1;1;2;1
648196;235;1;1;1;00000;1;Cabecera;397.66305917;1;1;1;2;1
648197;235;1;1;1;00000;1;Cabecera;509.30065859;1;1;1;2;1
648198;235;1;1;1;00000;1;Cabecera;623.83097236;1;1;1;1;1
648199;235;1;1;1;00000;1;Cabecera;519.68235587;1;2;;2;1
648200;235;1;1;1;00000;1;Cabecera;382.86907088;2;1;3;2;1
648201;235;1;1;1;00000;1;Cabecera;369.67243807;2;1;3;2;1
648202;235;1;1;1;00000;1;Cabecera;382.86907088;2;1;3;2;1
648203;235;1;1;1;00000;1;Cabecera;340.23332422;2;1;3;2;1
648204;235;1;1;1;00000;1;Cabecera;512.17055879;2;1;3;2;1
648205;235;1;1;1;00000;1;Cabecera;312.07665016;2;1;3;2;1
648206;235;1;1;1;00000;1;Cabecera;440.46485879;2;1;3;2;1
648207;235;1;1;1;00000;1;Cabecera;448.20975114;1;1;1;1;1
648209;235;1;1;1;50001;1;Cabecera;170.87037869;1;1;2;2;1
648211;235;1;1;1;50001;1;Cabecera;154.14309441;1;1;2;2;1
648212;235;1;1;1;50001;1;Cabecera;155.99147844;2;1;2;2;1
648214;235;1;1;1;50001;1;Cabecera;154.14309441;1;1;2;2;1
648215;235;1;1;1;50001;1;Cabecera;110.76489873;2;1;2;1;1
648216;235;1;1;1;50001;1;Cabecera;105.02405147;2;1;2;1;1
648217;235;1;1;1;50001;1;Cabecera;92.485856647;1;1;2;2;1
648218;235;1;1;1;50001;1;Cabecera;78.046119956;1;1;2;2;2
648219;235;1;1;1;50001;1;Cabecera;135.98445734;1;1;2;2;1
648220;235;1;1;1;50001;1;Cabecera;61.077848164;1;1;2;4;1
648221;235;1;1;1;50001;1;Cabecera;108.99393431;1;1;2;2;1
648222;235;1;1;1;50001;1;Cabecera;85.581418087;2;1;2;2;1
648223;235;1;1;1;50001;1;Cabecera;87.743304821;1;1;2;1;1
648224;235;1;1;1;50001;1;Cabecera;87.352382504;2;1;4;1;1
648225;235;1;1;1;50001;1;Cabecera;67.804531952;2;1;1;2;1
648226;235;1;1;1;50001;1;Cabecera;98.535954173;2;1;1;2;1
648227;235;1;1;1;50001;1;Cabecera;80.013015004;2;1;2;2;1
648228;235;1;1;1;50001;1;Cabecera;67.804531952;1;1;2;2;1
648229;235;1;1;1;50001;1;Cabecera;71.869568445;1;1;2;2;1
648230;235;1;1;1;50001;1;Cabecera;86.289777331;2;1;1;1;1
648231;235;1;1;1;50001;1;Cabecera;87.215807578;1;1;2;1;1
648233;235;1;1;1;50001;1;Cabecera;141.18292366;2;1;2;2;1
648234;235;1;1;1;50001;1;Cabecera;68.956506461;1;1;3;2;1
648235;235;1;1;1;50001;1;Cabecera;123.96229557;2;1;1;2;1
648236;235;1;1;1;50001;1;Cabecera;109.88868586;1;1;1;2;1
648237;235;1;1;1;50001;1;Cabecera;79.780493904;2;1;3;2;1
648238;235;1;1;1;50001;1;Cabecera;66.398546223;2;1;3;2;1
648240;235;1;1;1;50001;1;Cabecera;79.245597742;2;1;3;2;1
648241;235;1;1;1;50001;1;Cabecera;63.67895178;1;1;3;1;1
648242;235;1;1;1;50001;1;Cabecera;101.17810287;1;1;4;1;1
648244;235;1;1;1;50001;1;Cabecera;70.187932991;1;1;3;1;1
648245;235;1;1;1;50001;1;Cabecera;110.18870718;1;1;3;2;1
648248;235;1;1;1;00000;1;Cabecera;801.17985241;1;1;2;1;1
648249;235;1;1;1;00000;1;Cabecera;793.28926453;1;1;3;1;1
648250;235;1;1;1;00000;1;Cabecera;503.60898725;1;1;3;4;1
648251;235;1;1;1;00000;1;Cabecera;511.54309849;2;1;2;2;1
648252;235;1;1;1;00000;1;Cabecera;1161.4562531;2;1;2;2;1
648255;235;1;1;1;00000;1;Cabecera;388.47945057;1;1;1;2;1
648257;235;1;1;1;00000;1;Cabecera;587.18186263;2;1;2;2;1
648258;235;1;1;1;00000;1;Cabecera;521.85143207;2;1;2;2;1
648259;235;1;1;1;00000;1;Cabecera;521.85143207;1;1;2;1;1
648260;235;1;1;1;00000;1;Cabecera;473.23679698;2;1;2;2;1
648261;235;1;1;1;00000;1;Cabecera;495.70209143;1;1;2;2;1
648262;235;1;1;1;00000;1;Cabecera;499.38613761;2;1;2;2;1
648263;235;1;1;1;00000;1;Cabecera;993.63333454;2;1;2;2;1
648266;235;1;1;1;00000;1;Cabecera;583.13702685;1;1;1;1;1
648267;235;1;1;1;00000;1;Cabecera;604.58201815;1;1;4;1;1
648268;235;1;1;1;00000;1;Cabecera;958.37315788;1;1;1;1;1
648269;235;1;1;1;00000;1;Cabecera;677.75954047;1;1;4;1;1
648270;235;1;1;1;00000;1;Cabecera;924.25112302;1;1;4;1;1
648271;235;1;1;1;00000;1;Cabecera;602.07916222;1;1;4;1;1
648272;235;1;1;1;00000;1;Cabecera;1085.3883341;1;1;4;1;1
648273;235;1;1;1;00000;1;Cabecera;793.08350323;1;1;4;1;1
648274;235;1;1;1;00000;1;Cabecera;655.44430562;1;1;2;1;1
648276;235;1;1;1;00000;1;Cabecera;971.0828418;1;1;2;4;1
648278;235;1;1;1;00000;1;Cabecera;693.94806533;1;1;1;2;1
648286;235;1;1;1;00000;1;Cabecera;958.37315788;1;1;1;1;1
648287;235;1;1;1;00000;1;Cabecera;958.37315788;1;1;1;1;1
648288;235;1;1;1;00000;1;Cabecera;753.06615608;1;1;1;3;1
648289;235;1;1;1;00000;1;Cabecera;1086.7948606;1;1;1;2;1
648291;235;1;1;1;00000;1;Cabecera;910.25946155;1;1;1;2;1
648292;235;1;1;1;00000;1;Cabecera;1238.8782485;1;1;1;1;1
648294;235;1;1;1;00000;1;Cabecera;680.42835262;1;1;1;1;1
648297;235;1;1;1;00000;1;Cabecera;1061.4707798;2;1;2;2;1
648298;235;1;1;1;00000;1;Cabecera;1149.032973;1;1;2;2;1
648299;235;1;1;1;00000;1;Cabecera;681.83785621;1;1;2;1;1
648300;235;1;1;1;00000;1;Cabecera;924.25112302;1;1;2;1;1
648301;235;1;1;1;00000;1;Cabecera;1087.4936945;1;1;1;2;1
648304;235;1;1;1;00000;1;Cabecera;677.59622797;2;1;2;2;1
648305;235;1;1;1;00000;1;Cabecera;599.26336514;2;1;2;2;1
648306;235;1;1;1;00000;1;Cabecera;705.52131004;1;1;3;2;1
648307;235;1;1;1;68001;1;Cabecera;107.72011121;2;1;2;1;1
648309;235;1;1;1;68001;1;Cabecera;113.47991141;2;1;2;1;1
648310;235;1;1;1;68001;1;Cabecera;90.677748698;2;2;;2;1
648311;235;1;1;1;68001;1;Cabecera;76.797060143;1;1;2;3;1
648312;235;1;1;1;68001;1;Cabecera;83.097448151;1;1;2;1;1
648313;235;1;1;1;68001;1;Cabecera;103.9801149;2;1;2;2;1
648315;235;1;1;1;68001;1;Cabecera;90.025932461;2;1;2;2;1
648316;235;1;1;1;68001;1;Cabecera;92.557354949;1;1;2;2;1
648317;235;1;1;1;68001;1;Cabecera;78.570485963;2;1;2;1;1
648318;235;1;1;1;68001;1;Cabecera;76.797060143;2;1;2;2;1
648319;235;1;1;1;68001;1;Cabecera;80.956048816;1;1;2;2;1
648320;235;1;1;1;68001;1;Cabecera;62.833958298;1;1;2;1;1
648321;235;1;1;1;68001;1;Cabecera;51.920100344;2;1;2;2;1
648322;235;1;1;1;68001;1;Cabecera;60.103237029;1;1;2;1;1
648323;235;1;1;1;68001;1;Cabecera;171.89224662;2;1;2;3;1
648324;235;1;1;1;68001;1;Cabecera;84.27253915;3;1;1;3;1
648325;235;1;1;1;68001;1;Cabecera;136.56924233;1;1;2;2;1
648326;235;1;1;1;68001;1;Cabecera;139.2480706;1;1;2;1;1
648327;235;1;1;1;68001;1;Cabecera;156.46439846;2;1;2;2;1
648329;235;1;1;1;68001;1;Cabecera;126.36374323;1;1;1;2;1
648331;235;1;1;1;68001;1;Cabecera;113.53809459;2;1;1;2;1
648332;235;1;1;1;68001;1;Cabecera;114.34795101;1;1;1;1;1
648333;235;1;1;1;68001;1;Cabecera;123.34524772;2;1;1;2;1
648334;235;1;1;1;68001;1;Cabecera;104.30959898;1;1;1;2;1
648335;235;1;1;1;68001;1;Cabecera;96.77455353;2;1;1;2;1
648337;235;1;1;1;68001;1;Cabecera;74.548736213;1;1;2;1;1
648338;235;1;1;1;68001;1;Cabecera;92.022465125;1;1;2;1;1
648339;235;1;1;1;00000;0;Centro poblado y rur;167.22095216;1;1;1;2;1
648341;235;1;1;1;00000;0;Centro poblado y rur;155.55600217;2;1;1;2;1
648342;235;1;1;1;00000;0;Centro poblado y rur;44.249888551;1;1;1;1;1
648343;235;1;1;1;00000;0;Centro poblado y rur;73.907160064;1;1;1;1;1
648344;235;1;1;1;00000;0;Cabecera;1811.4182489;1;1;1;1;1
648345;235;1;1;1;00000;0;Cabecera;4821.9345284;1;1;1;1;1
648346;235;1;1;1;00000;0;Cabecera;2640.9475476;1;1;1;1;1
648347;235;1;1;1;00000;0;Cabecera;4952.0479675;1;1;1;1;1
648348;235;1;1;1;00000;0;Cabecera;3339.6416065;1;1;1;1;1
648349;235;1;1;1;00000;0;Cabecera;1811.4182489;1;1;1;1;1
648350;235;1;1;1;00000;0;Cabecera;4199.8144495;2;1;1;1;1
648351;235;1;1;1;00000;0;Cabecera;2140.0216311;1;1;1;1;1
648352;235;1;1;1;00000;0;Cabecera;7245.6729954;1;1;1;1;1
648353;235;1;1;1;00000;0;Cabecera;4969.5066575;1;1;1;1;1
648354;235;1;1;1;52001;1;Cabecera;61.594473239;1;1;2;2;1
648355;235;1;1;1;52001;1;Cabecera;59.322426742;2;1;2;2;1
648356;235;1;1;1;52001;1;Cabecera;54.043197726;2;1;3;1;1
648357;235;1;1;1;52001;1;Cabecera;63.487110495;1;1;2;1;1
648358;235;1;1;1;52001;1;Cabecera;68.402132318;2;1;2;2;1
648359;235;1;1;1;52001;1;Cabecera;56.681256571;2;1;2;1;1
648360;235;1;1;1;52001;1;Cabecera;64.318084582;1;1;1;2;1
648361;235;1;1;1;52001;1;Cabecera;45.52967456;1;1;1;2;1
648362;235;1;1;1;52001;1;Cabecera;82.446001235;2;1;2;2;1
648363;235;1;1;1;52001;1;Cabecera;44.990654586;2;1;2;2;1
648364;235;1;1;1;52001;1;Cabecera;86.540764952;2;1;2;1;1
648365;235;1;1;1;52001;1;Cabecera;46.742964462;2;1;2;2;1
648366;235;1;1;1;52001;1;Cabecera;39.764654451;2;1;3;4;1
648367;235;1;1;1;52001;1;Cabecera;56.780828092;2;1;3;2;1
648368;235;1;1;1;52001;1;Cabecera;61.45354083;1;1;2;1;1
648369;235;1;1;1;52001;1;Cabecera;72.759425565;1;1;2;1;1
648370;235;1;1;1;52001;1;Cabecera;53.138678036;2;1;1;1;1
648372;235;1;1;1;52001;1;Cabecera;41.202658463;2;1;2;1;1
648373;235;1;1;1;52001;1;Cabecera;46.607118509;2;1;2;2;1
648374;235;1;1;1;52001;1;Cabecera;42.658385846;1;1;2;1;1
648375;235;1;1;1;52001;1;Cabecera;37.793952049;2;1;2;2;1
648376;235;1;1;1;52001;1;Cabecera;43.234558181;1;1;3;1;1
648377;235;1;1;1;52001;1;Cabecera;44.694816411;1;1;3;2;1
648378;235;1;1;1;52001;1;Cabecera;61.565083901;2;1;2;2;1
648379;235;1;1;1;52001;1;Cabecera;58.581581492;1;1;1;1;1
648381;235;1;1;1;52001;1;Cabecera;64.191525011;2;1;2;1;1
648382;235;1;1;1;52001;1;Cabecera;54.697925722;2;1;1;1;1
648383;235;1;1;1;52001;1;Cabecera;41.921743368;1;1;3;2;1
648384;235;1;1;1;52001;1;Cabecera;40.902692215;2;1;3;2;1
648385;235;1;1;1;52001;1;Cabecera;43.0610567;1;1;4;1;1
648386;235;1;1;1;52001;1;Cabecera;85.171242138;2;1;1;2;1
648388;235;1;1;1;52001;1;Cabecera;42.510942429;2;1;2;2;1
648390;235;1;1;1;52001;1;Cabecera;55.287115519;2;1;3;1;1
648391;235;1;1;1;52001;1;Cabecera;72.057596968;2;1;1;1;1
648392;235;1;1;1;52001;1;Cabecera;76.033290883;1;1;1;2;1
648393;235;1;1;1;52001;1;Cabecera;76.05390531;3;1;2;2;1
648394;235;1;1;1;52001;1;Cabecera;43.971200659;2;1;1;2;1
648395;235;1;1;1;52001;1;Cabecera;70.297897791;2;1;2;2;1
648396;235;1;1;1;52001;1;Cabecera;58.224643567;2;1;2;1;1
648397;235;1;1;1;52001;1;Cabecera;60.247169396;1;1;2;1;1
648398;235;1;1;1;00000;1;Cabecera;644.3276216;2;1;1;4;1
648399;235;1;1;1;00000;1;Cabecera;657.80024805;3;1;1;2;1
648400;235;1;1;1;00000;1;Cabecera;611.11803393;1;1;1;1;1
648401;235;1;1;1;00000;1;Cabecera;445.05248819;1;1;2;1;1
648402;235;1;1;1;00000;1;Cabecera;679.15058765;1;1;2;1;2
648403;235;1;1;1;00000;1;Cabecera;514.20170228;2;1;3;1;1
648404;235;1;1;1;00000;1;Cabecera;651.8592362;2;1;3;3;1
648405;235;1;1;1;00000;1;Cabecera;651.8592362;2;1;3;3;1
648406;235;1;1;1;00000;1;Cabecera;478.96962464;2;1;3;1;1
648407;235;1;1;1;00000;1;Cabecera;1156.0068437;1;1;3;2;1
648409;235;1;1;1;00000;1;Cabecera;1187.2891536;1;1;2;1;1
648411;235;1;1;1;73001;1;Cabecera;93.255307549;1;1;2;1;1
648414;235;1;1;1;73001;1;Cabecera;107.74325746;2;1;2;1;1
648415;235;1;1;1;73001;1;Cabecera;119.02482406;2;1;2;2;1
648416;235;1;1;1;73001;1;Cabecera;65.8770224;2;1;1;1;1
648417;235;1;1;1;73001;1;Cabecera;83.292529843;2;1;1;2;1
648422;235;1;1;1;73001;1;Cabecera;112.41211188;2;1;2;4;1
648423;235;1;1;1;73001;1;Cabecera;130.18123738;1;1;2;2;1
648424;235;1;1;1;73001;1;Cabecera;92.743613548;2;1;1;1;1
648425;235;1;1;1;73001;1;Cabecera;76.221228979;2;1;2;2;1
648426;235;1;1;1;73001;1;Cabecera;60.573359462;1;1;2;2;1
648427;235;1;1;1;73001;1;Cabecera;96.565276567;2;1;3;2;1
648430;235;1;1;1;73001;1;Cabecera;100.47441166;1;1;2;1;1
648431;235;1;1;1;73001;1;Cabecera;82.770237057;2;1;1;1;1
648432;235;1;1;1;73001;1;Cabecera;60.31554581;1;1;1;2;1
648434;235;1;1;1;73001;1;Cabecera;134.63735027;1;1;2;4;1
648435;235;1;1;1;73001;1;Cabecera;134.63735027;1;1;2;4;1
648436;235;1;1;1;73001;1;Cabecera;93.787840345;2;1;2;1;1
648437;235;1;1;1;73001;1;Cabecera;115.32097105;2;1;2;4;1
648438;235;1;1;1;73001;1;Cabecera;58.960140111;1;1;1;2;1
648439;235;1;1;1;73001;1;Cabecera;153.92115954;1;1;2;2;1
648440;235;1;1;1;73001;1;Cabecera;264.82443414;2;1;2;2;1
648442;235;1;1;1;73001;1;Cabecera;164.7515208;1;1;2;2;1
648444;235;1;1;1;73001;1;Cabecera;126.52945072;2;1;2;2;1
648445;235;1;1;1;73001;1;Cabecera;142.47338653;2;1;2;2;1
648446;235;1;1;1;73001;1;Cabecera;121.27316262;1;1;2;1;1
648447;235;1;1;1;73001;1;Cabecera;110.61931122;1;1;3;1;1
648450;235;1;1;1;73001;1;Cabecera;92.71386111;1;1;2;2;1
648451;235;1;1;1;73001;1;Cabecera;46.772117782;1;1;1;2;1
648452;235;1;1;1;73001;1;Cabecera;188.80351846;1;1;2;1;1
648453;235;1;1;1;73001;1;Cabecera;108.60302355;1;1;2;1;1
648454;235;1;1;1;73001;1;Cabecera;39.648017102;1;1;1;2;1
648455;235;1;1;1;73001;1;Cabecera;38.978277894;1;1;1;1;1
648457;235;1;1;1;73001;1;Cabecera;73.076205929;1;1;2;1;1
648460;235;1;1;1;73001;1;Cabecera;146.09252904;2;1;2;2;1
648461;235;1;1;1;73001;1;Cabecera;37.91869725;1;1;1;1;1
648462;235;1;1;1;73001;1;Cabecera;85.255573584;2;1;2;2;1
648463;235;1;1;1;73001;1;Cabecera;59.629879319;1;1;1;2;1
648464;235;1;1;1;73001;1;Cabecera;78.086746728;1;1;2;1;1
648466;235;1;1;1;73001;1;Cabecera;51.920022396;2;1;2;2;1
648467;235;1;1;1;73001;1;Cabecera;129.46175742;2;1;2;2;1
648468;235;1;1;1;73001;1;Cabecera;98.231261725;2;1;1;1;1
648469;235;1;1;1;73001;1;Cabecera;93.047096029;1;1;2;2;1
648470;235;1;1;1;73001;1;Cabecera;36.261417844;1;1;2;2;1
648472;235;1;1;1;73001;1;Cabecera;77.209707288;1;1;2;4;1
648473;235;1;1;1;73001;1;Cabecera;50.020181517;1;1;2;2;1
648474;235;1;1;1;73001;1;Cabecera;71.806586813;1;1;2;1;1
648475;235;1;1;1;73001;1;Cabecera;47.831698427;1;1;2;4;1
648477;235;1;1;1;73001;1;Cabecera;115.47040083;1;1;2;2;1
648479;235;1;1;1;73001;1;Cabecera;146.62761915;1;1;2;2;1
648480;235;1;1;1;73001;1;Cabecera;63.941680188;1;1;1;1;1
648481;235;1;1;1;73001;1;Cabecera;126.55345411;1;1;2;2;1
648483;235;1;1;1;73001;1;Cabecera;121.60528898;1;1;2;2;1
648484;235;1;1;1;73001;1;Cabecera;130.71178223;1;1;2;2;1
648485;235;1;1;1;73001;1;Cabecera;62.637680528;1;1;2;2;1
648486;235;1;1;1;73001;1;Cabecera;36.261417844;1;1;2;1;1
648487;235;1;1;1;73001;1;Cabecera;110.18136862;2;1;1;1;1
648488;235;1;1;1;73001;1;Cabecera;119.17473701;2;1;1;2;1
648489;235;1;1;1;73001;1;Cabecera;67.135473403;2;1;2;1;1
648490;235;1;1;1;73001;1;Cabecera;101.98524722;2;1;3;1;1
648491;235;1;1;1;66001;1;Cabecera;92.575903614;1;1;2;1;1
648492;235;1;1;1;66001;1;Cabecera;77.625582945;1;1;2;1;1
648493;235;1;1;1;66001;1;Cabecera;68.448000861;1;1;2;2;1
648494;235;1;1;1;66001;1;Cabecera;59.555303288;1;1;2;2;1
648495;235;1;1;1;66001;1;Cabecera;87.32207142;2;1;2;2;1
648496;235;1;1;1;66001;1;Cabecera;108.7793676;1;1;2;3;1
648497;235;1;1;1;66001;1;Cabecera;78.04666889;1;1;2;2;1
648498;235;1;1;1;66001;1;Cabecera;59.551112537;1;1;2;1;1
648499;235;1;1;1;66001;1;Cabecera;75.361546391;1;1;2;2;1
648500;235;1;1;1;66001;1;Cabecera;61.177828296;1;1;2;1;1
648501;235;1;1;1;66001;1;Cabecera;53.126762392;1;1;2;1;1
648502;235;1;1;1;66001;1;Cabecera;80.402759765;1;1;2;1;1
648503;235;1;1;1;66001;1;Cabecera;69.889202376;1;1;2;3;1
648504;235;1;1;1;66001;1;Cabecera;85.952500704;1;1;2;1;1
648505;235;1;1;1;66001;1;Cabecera;56.900407398;1;1;2;1;1
648506;235;1;1;1;66001;1;Cabecera;109.75312813;1;1;2;3;1
648507;235;1;1;1;66001;1;Cabecera;62.664897496;1;1;5;1;1
648508;235;1;1;1;66001;1;Cabecera;64.80313253;1;1;5;1;1
648509;235;1;1;1;66001;1;Cabecera;73.639923329;1;1;2;1;1
648510;235;1;1;1;66001;1;Cabecera;66.941367563;1;1;5;1;1
648511;235;1;1;1;66001;1;Cabecera;70.242002001;1;1;5;1;1
648512;235;1;1;1;66001;1;Cabecera;69.865892631;2;1;2;2;1
648513;235;1;1;1;66001;1;Cabecera;61.345286732;1;1;2;1;1
648514;235;1;1;1;66001;1;Cabecera;110.49236045;1;1;2;2;1
648515;235;1;1;1;66001;1;Cabecera;79.679718581;1;1;2;1;1
648516;235;1;1;1;66001;1;Cabecera;84.870655505;1;1;3;1;1
648517;235;1;1;1;66001;1;Cabecera;76.584848307;2;1;2;1;1
648518;235;1;1;1;66001;1;Cabecera;74.467579277;1;1;1;1;1
648519;235;1;1;1;66001;1;Cabecera;101.26240998;2;1;2;2;2
648520;235;1;1;1;66001;1;Cabecera;66.995001604;1;1;2;2;1
648521;235;1;1;1;66001;1;Cabecera;133.54230026;2;1;1;1;1
648522;235;1;1;1;66001;1;Cabecera;108.00522088;1;1;2;1;1
648523;235;1;1;1;66001;1;Cabecera;175.17658931;2;1;1;4;1
648525;235;1;1;1;66001;1;Cabecera;105.07983978;2;1;1;1;1
648526;235;1;1;1;66001;1;Cabecera;106.69533576;2;1;1;2;1
648527;235;1;1;1;66001;1;Cabecera;105.07983978;2;1;1;2;1
648528;235;1;1;1;66001;1;Cabecera;127.43327328;2;1;1;2;1
648529;235;1;1;1;66001;1;Cabecera;108.00522088;1;1;2;1;1
648530;235;1;1;1;66001;1;Cabecera;115.31718392;2;1;1;2;1
648531;235;1;1;1;66001;1;Cabecera;105.07983978;2;1;1;2;1
648532;235;1;1;1;66001;1;Cabecera;64.80313253;1;1;5;1;1
