DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P220;P5785;P5501;P2057;P2059;P2061;P1402;P1403;P1365;P1364;P1363
672420;237;3;1;3;50.256555986;2;37;3;2;2;2;4;4;1;5;3
672420;237;4;1;4;50.256555986;2;15;5;2;2;2;4;4;3;;
672420;237;5;1;5;50.256555986;1;2;5;;;;;;;;
672421;237;2;1;2;36.344719697;1;28;2;2;2;2;4;2;1;6;1
672421;237;3;1;3;36.344719697;1;19;3;2;2;2;4;2;3;;
672421;237;4;1;4;36.344719697;1;17;3;2;2;2;4;2;3;;
672421;237;1;1;1;36.344719697;2;39;1;2;2;2;4;2;1;6;1
672422;237;1;1;1;44.281877089;2;37;1;2;2;2;4;4;1;6;1
672422;237;2;1;2;44.281877089;1;40;2;2;2;2;4;4;1;8;1
672422;237;3;1;3;44.281877089;1;4;3;;;;;;;;
672422;237;4;1;4;44.281877089;2;18;3;2;2;2;4;4;3;;
672422;237;5;1;5;44.281877089;1;17;4;2;2;2;4;4;3;;
672423;237;1;1;1;43.429925281;2;46;1;2;2;2;4;4;4;;
672424;237;1;1;1;43.429925281;2;47;1;2;2;2;4;4;1;6;1
672425;237;1;1;1;64.004274923;2;62;1;2;2;2;4;2;1;1;1
672425;237;2;1;2;64.004274923;2;19;3;2;2;2;4;2;3;;
672425;237;3;1;3;64.004274923;2;85;6;1;;2;4;2;4;;
672425;237;4;1;4;64.004274923;1;21;5;2;2;2;4;2;1;3;1
672426;237;1;1;1;82.446001235;2;73;1;2;2;2;4;4;6;;
672426;237;2;1;2;82.446001235;1;41;3;2;2;2;4;4;1;6;1
672427;237;1;1;1;77.772871032;1;75;1;2;2;2;4;4;1;6;1
672427;237;2;1;2;77.772871032;2;73;2;2;2;2;4;4;4;;
672427;237;3;1;3;77.772871032;2;42;3;2;2;2;4;4;1;6;1
672427;237;4;1;4;77.772871032;2;17;5;2;2;2;4;4;3;;
672427;237;5;1;5;77.772871032;1;12;5;;;;;;;;
672429;237;1;1;1;57.242933523;1;46;1;2;2;2;4;4;1;6;1
672429;237;2;1;2;57.242933523;2;44;2;2;2;2;4;4;4;;
672429;237;3;1;3;57.242933523;1;22;3;2;2;2;4;4;3;;
672429;237;4;1;4;57.242933523;1;17;3;2;2;2;4;4;3;;
672430;237;1;1;1;87.998980018;2;78;1;2;2;2;4;2;4;;
672430;237;2;1;2;87.998980018;2;45;3;2;2;2;4;2;1;2;1
672430;237;3;1;3;87.998980018;2;12;5;;;;;;;;
672431;237;1;1;1;87.90922632;2;40;1;2;2;2;4;2;1;6;1
672431;237;2;1;2;87.90922632;1;4;3;;;;;;;;
672431;237;3;1;3;87.90922632;1;43;7;2;2;2;4;2;1;1;1
672432;237;1;1;1;44.633585899;1;22;1;2;1;2;1;1;1;5;1
672433;237;1;1;1;47.990684077;1;31;1;2;2;2;4;2;1;6;1
672434;237;1;1;1;52.346667451;1;53;1;2;2;2;4;4;1;5;1
672434;237;2;1;2;52.346667451;2;84;6;2;2;2;4;4;5;;
672435;237;1;1;1;38.732546801;1;79;1;2;1;2;4;3;5;;
672435;237;2;1;2;38.732546801;2;70;2;2;1;2;4;3;4;;
672435;237;3;1;3;38.732546801;2;32;3;2;2;2;4;3;4;;
672435;237;4;1;4;38.732546801;2;18;5;2;2;2;4;3;1;6;1
672436;237;1;1;1;51.636092023;1;46;1;2;2;2;4;4;1;6;1
672436;237;2;1;2;51.636092023;2;43;2;2;2;2;4;4;4;;
672436;237;3;1;3;51.636092023;1;21;3;2;2;2;4;4;1;6;1
672436;237;4;1;4;51.636092023;2;13;3;;;;;;;;
672437;237;1;1;1;54.076979135;2;27;1;2;2;2;4;2;1;6;1
672437;237;2;1;2;54.076979135;1;7;3;;;;;;;;
672438;237;1;1;1;42.6840699;1;45;1;2;2;2;4;4;1;2;1
672438;237;2;1;2;42.6840699;2;37;2;2;1;2;4;4;1;6;1
672439;237;1;1;1;37.511885317;1;20;1;2;2;2;2;2;1;3;3
672439;237;2;1;2;37.511885317;2;23;2;2;2;2;4;2;1;6;1
672440;237;1;1;1;66.050509019;1;59;1;2;1;2;4;2;1;6;1
672440;237;2;1;2;66.050509019;2;29;3;2;1;2;4;2;1;6;3
672440;237;3;1;3;66.050509019;2;11;5;;;;;;;;
672440;237;4;1;4;66.050509019;2;4;5;;;;;;;;
672441;237;1;1;1;51.797605328;1;60;1;1;;2;4;4;1;3;3
672441;237;2;1;2;51.797605328;2;60;2;2;2;2;4;4;4;;
672441;237;3;1;3;51.797605328;2;36;3;2;2;2;4;4;1;6;1
672441;237;4;1;4;51.797605328;1;35;3;2;2;2;4;4;1;6;1
672441;237;5;1;5;51.797605328;1;28;3;2;2;2;4;4;1;6;1
672442;237;1;1;1;79.708017054;2;66;1;2;2;2;4;2;1;6;1
672443;237;1;1;1;34.493357305;2;64;1;2;2;2;4;4;4;;
672443;237;2;1;2;34.493357305;1;23;3;2;2;2;4;4;3;;
672444;237;1;1;1;59.557775357;2;50;1;2;2;2;4;2;1;6;1
672444;237;2;1;2;59.557775357;2;26;3;2;2;9;4;2;1;6;1
672445;237;1;1;1;73.035881973;1;48;1;2;2;2;4;1;1;6;3
672445;237;2;1;2;73.035881973;1;23;3;2;2;2;4;1;3;;
672446;237;1;1;1;61.45354083;2;37;1;2;2;2;4;2;1;6;3
672446;237;2;1;2;61.45354083;1;15;3;2;2;2;4;2;3;;
672447;237;1;1;1;34.237838046;1;79;1;1;;2;4;4;4;;
672447;237;2;1;2;34.237838046;2;57;2;1;;2;4;4;1;5;1
672447;237;3;1;3;34.237838046;2;42;3;2;2;2;4;4;1;6;1
672448;237;1;1;1;47.426744333;1;45;1;2;2;2;4;2;1;6;1
672448;237;2;1;2;47.426744333;2;43;2;2;2;2;4;2;1;6;1
672449;237;1;1;1;52.40217921;1;71;1;1;;2;4;2;2;;
672450;237;1;1;1;72.586102355;1;55;1;2;2;2;4;4;1;3;1
672450;237;2;1;2;72.586102355;2;59;2;2;2;2;4;4;4;;
672450;237;3;1;3;72.586102355;1;27;3;2;2;2;4;4;1;6;1
672450;237;4;1;4;72.586102355;2;24;3;2;2;2;4;4;2;;
672451;237;1;1;1;33.070891546;1;68;1;1;;2;4;4;2;;
672451;237;2;1;2;33.070891546;2;41;2;2;2;2;4;4;2;;
672452;237;1;1;1;53.322982307;1;27;1;2;2;9;4;2;1;3;1
672453;237;1;1;1;44.670648156;2;44;1;2;2;9;4;4;1;5;1
672453;237;2;1;2;44.670648156;2;24;3;2;2;2;4;4;1;6;1
672453;237;3;1;3;44.670648156;1;17;3;2;2;2;4;4;3;;
672453;237;4;1;4;44.670648156;1;3;5;;;;;;;;
672454;237;1;1;1;46.565412115;1;57;1;2;2;2;4;4;1;6;1
672454;237;2;1;2;46.565412115;2;61;2;2;2;2;4;4;1;6;1
672454;237;3;1;3;46.565412115;2;21;3;2;2;2;4;4;3;;
672455;237;1;1;1;71.629739964;1;35;1;2;2;2;4;4;1;6;1
672455;237;2;1;2;71.629739964;2;34;2;2;2;2;4;4;1;6;1
672455;237;3;1;3;71.629739964;1;14;3;;;;;;;;
672456;237;1;1;1;70.327381056;2;43;1;2;1;2;4;1;4;;
672456;237;2;1;2;70.327381056;1;45;2;2;2;2;4;1;1;8;1
672456;237;3;1;3;70.327381056;1;12;3;;;;;;;;
672457;237;1;1;1;39.705183571;2;26;1;2;2;9;4;4;1;6;3
672457;237;2;1;2;39.705183571;2;29;10;2;2;2;1;1;1;6;3
672458;237;1;1;1;82.138217735;2;40;1;2;1;2;4;4;1;2;1
672458;237;2;1;2;82.138217735;2;10;3;;;;;;;;
672458;237;3;1;3;82.138217735;2;4;3;;;;;;;;
672459;237;3;1;3;34.755085257;2;18;10;2;2;2;4;3;3;;
672459;237;1;1;1;34.755085257;1;22;1;1;;2;3;3;1;3;1
672459;237;2;1;2;34.755085257;1;18;7;1;;1;3;3;1;3;1
672460;237;1;1;1;68.559571388;2;44;1;2;2;2;4;4;1;6;1
672460;237;2;1;2;68.559571388;2;23;3;2;2;2;4;4;3;;
672460;237;3;1;3;68.559571388;1;18;3;2;2;2;4;4;1;3;1
672460;237;4;1;4;68.559571388;2;7;3;;;;;;;;
672460;237;5;1;5;68.559571388;1;5;5;;;;;;;;
672461;237;1;1;1;47.426744333;1;44;1;1;;9;4;3;1;3;1
672461;237;2;1;2;47.426744333;2;44;2;1;;9;4;3;1;2;1
672462;237;1;1;1;30.431537783;1;35;1;2;2;2;4;2;1;5;1
672462;237;2;1;2;30.431537783;2;40;2;2;2;2;4;2;1;2;1
672462;237;3;1;3;30.431537783;1;16;3;2;2;2;4;2;3;;
672463;237;1;1;1;51.353220009;1;34;1;1;;2;3;3;1;3;1
672463;237;2;1;2;51.353220009;2;29;2;1;;2;3;3;4;;
672463;237;3;1;3;51.353220009;1;17;3;2;2;2;3;3;3;;
672464;237;1;1;1;36.55880895;2;42;1;2;2;2;4;4;1;4;1
672464;237;2;1;2;36.55880895;1;51;2;2;2;2;4;4;1;4;1
672464;237;3;1;3;36.55880895;1;27;3;2;2;2;4;4;1;6;1
672464;237;4;1;4;36.55880895;1;22;3;2;2;2;4;4;2;;
672464;237;5;1;5;36.55880895;1;18;3;2;2;2;4;4;3;;
672464;237;6;1;6;36.55880895;2;9;3;;;;;;;;
672465;237;1;1;1;70.62034914;1;37;1;2;2;2;4;4;1;6;1
672465;237;2;1;2;70.62034914;2;39;2;2;2;2;4;4;1;6;1
672465;237;3;1;3;70.62034914;2;3;3;;;;;;;;
672466;237;1;1;1;32.25563474;2;62;1;2;2;2;4;3;4;;
672466;237;2;1;2;32.25563474;2;25;3;2;2;2;4;3;1;6;1
672466;237;3;1;3;32.25563474;2;33;3;2;2;2;4;3;4;;
672466;237;4;1;4;32.25563474;2;16;5;2;2;2;4;3;3;;
672467;237;1;1;1;39.250287972;1;42;1;2;2;2;4;4;1;6;1
672467;237;2;1;2;39.250287972;1;23;3;2;2;2;4;4;3;;
672467;237;3;1;3;39.250287972;2;20;3;2;2;2;4;4;3;;
672468;237;1;1;1;81.064796589;1;56;1;1;;2;4;2;1;6;1
672468;237;2;1;2;81.064796589;2;70;2;2;2;2;4;2;4;;
672469;237;1;1;1;39.028155625;1;72;1;1;;9;4;3;1;5;1
672469;237;2;1;2;39.028155625;2;54;2;2;9;9;4;3;4;;
672469;237;3;1;3;39.028155625;2;17;3;9;9;9;4;3;3;;
672470;237;1;1;1;51.128365269;1;43;1;2;2;2;4;1;1;6;3
672470;237;2;1;2;51.128365269;2;25;2;2;2;2;4;1;1;6;1
672470;237;3;1;3;51.128365269;1;2;3;;;;;;;;
672470;237;4;1;4;51.128365269;2;17;8;2;2;2;4;1;1;6;1
672471;237;1;1;1;47.242440062;2;56;1;1;;2;4;3;1;2;1
672471;237;2;1;2;47.242440062;2;27;3;2;2;2;4;3;1;6;1
672472;237;1;1;1;48.518153331;2;42;1;2;2;2;4;1;1;6;1
672472;237;2;1;2;48.518153331;2;17;3;2;2;2;4;1;3;;
672472;237;3;1;3;48.518153331;1;12;3;;;;;;;;
672472;237;4;1;4;48.518153331;2;82;6;2;2;2;4;1;4;;
672473;237;1;1;1;32.427677543;2;39;1;2;2;2;4;4;4;;
672475;237;1;1;1;32.427677543;2;28;1;2;2;2;4;4;4;;
672476;237;1;1;1;36.957582913;1;45;1;1;;2;4;2;1;3;1
672476;237;2;1;2;36.957582913;2;45;2;1;;1;4;2;4;;
672476;237;3;1;3;36.957582913;1;18;3;2;2;1;4;2;7;;
672476;237;4;1;4;36.957582913;2;15;3;2;2;1;4;2;3;;
672476;237;5;1;5;36.957582913;2;86;6;1;;1;4;2;4;;
672477;237;1;1;1;87.90922632;1;34;1;2;2;2;4;2;1;6;1
672477;237;2;1;2;87.90922632;2;35;2;1;;2;4;2;1;6;1
672477;237;3;1;3;87.90922632;1;13;3;;;;;;;;
672478;237;1;1;1;64.191525011;2;49;1;2;2;2;4;4;1;6;1
672478;237;2;1;2;64.191525011;1;27;3;2;2;2;4;4;1;6;1
672478;237;3;1;3;64.191525011;1;21;3;2;2;2;4;4;1;6;1
672479;237;1;1;1;39.401653697;1;54;1;1;;1;4;4;2;;
672479;237;2;1;2;39.401653697;2;53;7;2;2;2;4;4;4;;
672479;237;3;1;3;39.401653697;1;34;8;2;2;2;4;4;5;;
672480;237;1;1;1;44.547372994;1;77;1;1;;1;4;4;2;;
672480;237;2;1;2;44.547372994;2;75;2;1;;1;4;4;4;;
672480;237;3;1;3;44.547372994;2;62;8;1;;1;4;4;5;;
672481;237;1;1;1;74.95842381;2;90;1;1;;1;4;4;4;;
672481;237;2;1;2;74.95842381;2;52;3;1;;1;4;4;1;2;1
672481;237;3;1;3;74.95842381;1;62;3;1;;1;4;4;1;8;1
672481;237;4;1;4;74.95842381;1;26;5;2;2;1;4;4;1;8;1
672482;237;2;1;2;47.08023276;1;37;2;2;2;2;4;4;1;6;1
672482;237;3;1;3;47.08023276;2;7;3;;;;;;;;
672482;237;1;1;1;47.08023276;2;27;1;2;2;2;4;3;1;6;3
672483;237;1;1;1;48.143643759;1;53;1;2;2;2;4;4;1;5;1
672483;237;2;1;2;48.143643759;2;50;2;2;2;2;4;4;4;;
672483;237;3;1;3;48.143643759;1;20;3;2;2;2;4;4;1;3;1
672484;237;1;1;1;59.970036263;1;70;1;2;2;2;4;4;1;6;1
672484;237;2;1;2;59.970036263;1;59;7;2;2;2;4;4;2;;
672485;237;1;1;1;54.165329721;1;62;1;1;;2;4;4;1;3;1
672485;237;2;1;2;54.165329721;2;61;2;1;;2;4;4;1;2;1
672485;237;3;1;3;54.165329721;2;27;3;2;2;2;4;4;3;;
672486;237;1;1;1;32.775221776;2;38;1;2;2;2;4;4;1;2;1
672486;237;2;1;2;32.775221776;1;21;3;2;2;2;4;4;1;2;1
672487;237;1;1;1;47.107740274;1;73;1;2;2;2;4;4;1;8;1
672487;237;2;1;2;47.107740274;2;54;2;2;2;2;4;4;4;;
672487;237;3;1;3;47.107740274;1;16;3;2;2;2;4;4;3;;
672488;237;1;1;1;28.253251517;1;45;1;1;;1;4;4;1;8;1
672488;237;2;1;2;28.253251517;2;37;2;1;;1;4;4;4;;
672488;237;3;1;3;28.253251517;2;20;3;1;;9;4;4;2;;
672488;237;4;1;4;28.253251517;1;19;3;1;;9;4;4;2;;
672489;237;1;1;1;58.952451611;1;77;1;2;2;2;4;4;4;;
672490;237;1;1;1;93.461657723;1;54;1;2;2;2;4;4;2;;
672490;237;2;1;2;93.461657723;2;50;2;2;2;2;4;4;4;;
672490;237;3;1;3;93.461657723;2;15;3;2;2;2;4;4;3;;
672490;237;4;1;4;93.461657723;1;11;3;;;;;;;;
672490;237;5;1;5;93.461657723;1;8;3;;;;;;;;
672491;237;1;1;1;79.984473461;1;28;1;2;2;2;4;4;1;6;1
672492;237;2;1;2;77.058758009;2;30;2;2;2;2;4;3;3;;
672492;237;3;1;3;77.058758009;2;15;3;2;2;2;4;3;3;;
672492;237;4;1;4;77.058758009;2;8;3;;;;;;;;
672492;237;1;1;1;77.058758009;1;36;1;2;1;2;4;3;1;3;1
672493;237;1;1;1;42.510942429;2;61;1;2;2;2;4;4;1;2;1
672494;237;1;1;1;35.95406285;2;49;1;2;2;2;4;4;2;;
672494;237;2;1;2;35.95406285;1;28;3;2;2;2;4;4;1;6;1
672494;237;3;1;3;35.95406285;2;22;3;2;2;2;4;4;1;6;1
672495;237;1;1;1;31.959166978;1;40;1;1;;1;4;4;1;3;1
672495;237;2;1;2;31.959166978;2;39;2;1;;1;4;4;4;;
672495;237;3;1;3;31.959166978;2;16;3;2;1;9;4;4;3;;
672496;237;1;1;1;43.971200659;2;64;1;1;;1;4;4;4;;
672496;237;2;1;2;43.971200659;1;38;3;1;;1;4;4;1;5;1
672497;237;1;1;1;56.51644676;1;49;1;2;2;2;4;4;1;3;1
672497;237;2;1;2;56.51644676;2;48;2;2;2;2;4;4;1;6;1
672497;237;3;1;3;56.51644676;2;20;3;2;2;2;4;4;3;;
672497;237;4;1;4;56.51644676;2;12;3;;;;;;;;
672497;237;5;1;5;56.51644676;2;7;3;;;;;;;;
672498;237;1;1;1;36.872124498;2;45;1;2;2;2;4;4;1;5;1
672498;237;2;1;2;36.872124498;1;23;3;2;2;2;4;4;1;3;1
672501;237;1;1;1;47.161961289;1;58;1;2;2;2;4;4;2;;
672502;237;1;1;1;36.872124498;2;42;1;2;2;2;3;3;1;1;1
672502;237;2;1;2;36.872124498;1;21;3;2;2;2;3;3;3;;
672503;237;1;1;1;51.322471346;2;46;1;2;2;2;4;4;1;2;1
672503;237;2;1;2;51.322471346;2;14;3;;;;;;;;
672504;237;1;1;1;49.547182552;2;41;1;2;2;2;4;4;1;6;1
672504;237;2;1;2;49.547182552;2;18;3;2;2;2;4;4;3;;
672504;237;3;1;3;49.547182552;2;9;3;;;;;;;;
672505;237;1;1;1;59.988355096;1;31;1;2;2;2;4;1;1;3;1
672506;237;1;1;1;679.18759733;1;54;1;2;2;2;4;4;1;6;1
672506;237;2;1;2;679.18759733;2;48;2;1;;2;4;4;4;;
672506;237;3;1;3;679.18759733;1;20;3;2;2;2;4;4;3;;
672506;237;4;1;4;679.18759733;2;14;3;;;;;;;;
672507;237;1;1;1;211.61616795;2;62;1;2;2;2;4;4;4;;
672507;237;2;1;2;211.61616795;2;35;3;2;2;2;4;4;1;6;1
672507;237;3;1;3;211.61616795;1;38;4;2;2;2;4;2;1;6;1
672508;237;1;1;1;1973.1692889;1;35;1;1;;1;4;2;1;5;1
672508;237;2;1;2;1973.1692889;2;29;2;1;;1;4;4;3;;
672508;237;3;1;3;1973.1692889;1;13;3;;;;;;;;
672508;237;4;1;4;1973.1692889;1;11;3;;;;;;;;
672509;237;1;1;1;3808.3570755;2;59;1;2;2;2;4;4;4;;
672509;237;2;1;2;3808.3570755;1;35;3;2;2;2;4;4;1;6;1
672509;237;3;1;3;3808.3570755;1;23;3;2;2;2;4;4;1;6;1
672509;237;4;1;4;3808.3570755;1;24;3;2;2;2;4;4;1;6;1
672509;237;5;1;5;3808.3570755;1;8;5;;;;;;;;
672509;237;6;1;6;3808.3570755;1;7;5;;;;;;;;
672509;237;7;1;7;3808.3570755;1;5;5;;;;;;;;
672509;237;8;1;8;3808.3570755;1;4;5;;;;;;;;
672510;237;1;1;1;1539.3286462;2;53;1;1;;1;4;3;1;4;2
672510;237;2;1;2;1539.3286462;1;41;2;1;;1;2;2;1;4;3
672511;237;1;1;1;1048.9669823;1;64;1;1;;1;4;4;1;5;1
672511;237;2;1;2;1048.9669823;2;66;7;2;2;2;4;4;5;;
672512;237;1;1;1;1490.734248;1;69;1;1;;1;4;4;5;;
672513;237;1;1;1;2802.6556657;1;44;1;2;2;2;4;4;1;1;1
672513;237;2;1;2;2802.6556657;2;24;3;2;2;2;4;4;1;8;1
672513;237;3;1;3;2802.6556657;1;50;7;2;2;2;4;4;1;6;1
672514;237;1;1;1;3281.4756097;1;51;1;1;;1;4;4;1;7;1
672514;237;2;1;2;3281.4756097;2;47;2;1;;1;4;4;4;;
672514;237;3;1;3;3281.4756097;1;24;3;1;;1;4;4;3;;
672514;237;4;1;4;3281.4756097;1;10;5;;;;;;;;
672515;237;1;1;1;2066.2256665;2;47;1;2;2;2;4;4;1;2;1
672515;237;2;1;2;2066.2256665;2;45;7;1;;1;4;4;4;;
672515;237;3;1;3;2066.2256665;2;31;8;2;2;2;4;4;1;6;1
672515;237;4;1;4;2066.2256665;1;30;8;2;1;1;4;4;5;;
672515;237;5;1;5;2066.2256665;1;17;8;2;2;2;4;4;3;;
672516;237;1;1;1;1863.1102479;2;32;1;2;2;2;4;1;4;;
672516;237;2;1;2;1863.1102479;2;9;3;;;;;;;;
672517;237;1;1;1;761.67141509;1;44;1;2;2;1;4;4;1;5;3
672517;237;2;1;2;761.67141509;2;48;2;2;2;1;4;4;4;;
672517;237;3;1;3;761.67141509;2;26;3;2;2;1;4;4;4;;
672517;237;4;1;4;761.67141509;2;25;3;2;2;1;4;4;1;6;1
672518;237;1;1;1;839.17358585;1;78;1;1;;1;3;3;6;;
672518;237;2;1;2;839.17358585;2;77;2;1;;1;3;3;4;;
672519;237;1;1;1;2330.8945677;1;36;1;1;;1;3;1;1;8;1
672519;237;2;1;2;2330.8945677;2;35;2;1;;1;2;1;4;;
672519;237;3;1;3;2330.8945677;2;14;3;;;;;;;;
672519;237;4;1;4;2330.8945677;2;13;3;;;;;;;;
672519;237;5;1;5;2330.8945677;2;11;3;;;;;;;;
672520;237;1;1;1;1490.4881983;2;45;1;2;2;2;4;4;1;2;3
672520;237;2;1;2;1490.4881983;2;14;3;;;;;;;;
672521;237;1;1;1;1404.999174;1;41;1;1;;2;4;4;1;7;1
672521;237;2;1;2;1404.999174;2;52;2;1;;2;4;4;1;7;1
672521;237;3;1;3;1404.999174;1;13;3;;;;;;;;
672522;237;1;1;1;1471.0834956;2;29;1;1;;2;4;4;2;;
672522;237;2;1;2;1471.0834956;1;8;3;;;;;;;;
672522;237;3;1;3;1471.0834956;1;0;3;;;;;;;;
672523;237;1;1;1;1091.1563496;2;42;1;2;2;2;4;4;1;2;1
672523;237;2;1;2;1091.1563496;2;26;3;2;2;2;4;4;4;;
672523;237;3;1;3;1091.1563496;2;6;5;;;;;;;;
672524;237;1;1;1;1169.9290177;2;69;1;2;2;2;4;3;1;2;1
672526;237;1;1;1;1159.7327665;1;55;1;2;2;2;2;2;1;5;3
672526;237;2;1;2;1159.7327665;2;54;2;2;2;2;2;2;4;;
672526;237;3;1;3;1159.7327665;2;8;5;;;;;;;;
672528;237;1;1;1;64.660068086;1;50;1;2;2;2;4;2;1;7;1
672530;237;1;1;1;58.269721026;2;26;1;2;2;2;4;2;1;6;1
672530;237;2;1;2;58.269721026;2;65;6;2;2;2;4;2;6;;
672531;237;1;1;1;86.108681213;2;37;1;2;2;2;4;3;1;1;1
672531;237;2;1;2;86.108681213;1;52;2;2;2;2;4;3;1;6;1
672531;237;3;1;3;86.108681213;2;77;6;2;2;2;4;2;4;;
672531;237;4;1;4;86.108681213;2;0;3;;;;;;;;
672532;237;1;1;1;112.9883644;1;35;1;2;2;2;4;3;1;6;1
672532;237;2;1;2;112.9883644;2;34;2;2;2;2;4;3;4;;
672532;237;3;1;3;112.9883644;1;10;3;;;;;;;;
672532;237;4;1;4;112.9883644;1;1;3;;;;;;;;
672533;237;1;1;1;77.73731005;2;61;1;1;;2;4;3;4;;
672533;237;2;1;2;77.73731005;2;16;3;2;2;2;4;3;3;;
672534;237;1;1;1;75.509988021;1;32;1;2;2;2;4;3;1;6;1
672534;237;2;1;2;75.509988021;2;30;2;2;2;2;3;3;1;6;1
672535;237;1;1;1;74.436673473;2;41;1;2;2;2;3;3;1;6;1
672535;237;2;1;2;74.436673473;2;17;3;2;2;2;3;3;3;;
672536;237;1;1;1;101.7768088;2;55;1;2;2;2;4;2;1;6;1
672537;237;1;1;1;89.054707702;2;60;1;2;2;2;4;4;4;;
672538;237;2;1;2;91.725527193;2;71;2;1;;1;4;4;4;;
672538;237;1;1;1;91.725527193;1;72;1;2;1;1;4;3;6;;
672539;237;1;1;1;81.755865475;1;72;1;1;;2;4;4;1;2;1
672539;237;2;1;2;81.755865475;2;64;2;1;;2;4;4;4;;
672539;237;3;1;3;81.755865475;1;36;3;2;2;2;4;4;1;6;1
672539;237;4;1;4;81.755865475;2;27;4;2;2;2;4;3;1;6;1
672540;237;1;1;1;86.60916958;2;79;1;2;2;2;4;4;6;;
672540;237;2;1;2;86.60916958;2;50;3;2;2;2;4;4;1;6;1
672540;237;3;1;3;86.60916958;1;24;5;2;2;2;4;4;1;6;1
672540;237;4;1;4;86.60916958;1;22;5;2;2;2;4;4;1;6;2
672540;237;5;1;5;86.60916958;2;17;5;2;2;2;4;4;3;;
672541;237;1;1;1;112.5082007;1;69;1;2;2;2;4;4;6;;
672542;237;1;1;1;70.083539133;1;48;1;1;;2;4;2;1;6;3
672542;237;2;1;2;70.083539133;2;43;2;1;;2;4;3;1;6;3
672542;237;3;1;3;70.083539133;2;25;3;1;;2;4;3;3;;
672542;237;4;1;4;70.083539133;2;19;3;2;2;2;4;3;3;;
672543;237;1;1;1;82.19560229;1;91;1;2;1;2;4;2;6;;
672543;237;2;1;2;82.19560229;2;82;2;2;2;2;4;2;6;;
672544;237;1;1;1;91.483940974;1;59;1;2;1;2;4;4;1;6;3
672545;237;1;1;1;80.2793101;2;48;1;1;;2;4;1;1;6;3
672546;237;1;1;1;51.097052068;2;73;1;2;1;2;4;4;4;;
672546;237;2;1;2;51.097052068;2;70;7;2;2;2;4;4;6;;
672547;237;1;1;1;64.328054288;2;69;1;1;;2;4;4;4;;
672547;237;2;1;2;64.328054288;1;72;2;1;;2;4;4;6;;
672547;237;3;1;3;64.328054288;1;44;3;2;2;2;4;4;1;6;1
672547;237;4;1;4;64.328054288;2;16;5;2;2;2;4;4;3;;
672548;237;1;1;1;66.780630809;2;22;1;2;2;2;2;2;3;;
672548;237;2;1;2;66.780630809;1;18;7;2;2;2;2;2;3;;
672549;237;1;1;1;72.499366316;2;27;1;2;2;2;3;2;1;6;1
672549;237;2;1;2;72.499366316;1;32;2;2;2;2;3;2;1;6;1
672549;237;3;1;3;72.499366316;1;8;3;;;;;;;;
672550;237;1;1;1;67.35423759;1;25;1;2;2;2;2;2;3;;
672551;237;1;1;1;61.643473937;2;35;1;2;2;2;3;3;1;6;1
672551;237;2;1;2;61.643473937;1;36;2;2;2;2;4;3;1;6;1
672551;237;3;1;3;61.643473937;2;10;3;;;;;;;;
672552;237;1;1;1;50.318003489;2;62;1;2;2;2;4;4;6;;
672552;237;2;1;2;50.318003489;1;66;2;2;2;2;4;4;6;;
672554;237;1;1;1;80.023095746;2;67;1;2;2;2;4;4;6;;
672554;237;2;1;2;80.023095746;1;33;3;2;2;2;4;4;1;6;1
672555;237;1;1;1;64.096693128;2;62;1;2;2;2;4;4;1;1;1
672555;237;2;1;2;64.096693128;2;25;3;2;2;2;4;4;1;6;1
672556;237;1;1;1;67.367253231;2;31;1;2;2;2;3;1;1;6;1
672557;237;1;1;1;69.474458561;1;46;1;2;2;2;2;1;1;6;1
672557;237;2;1;2;69.474458561;2;13;3;;;;;;;;
672558;237;1;1;1;62.911888385;1;42;1;2;2;2;4;4;1;6;1
672558;237;2;1;2;62.911888385;2;32;2;2;2;2;4;4;1;6;1
672558;237;3;1;3;62.911888385;2;17;3;2;2;2;4;4;3;;
672558;237;4;1;4;62.911888385;1;14;3;;;;;;;;
672559;237;1;1;1;62.897504361;1;75;1;2;2;2;4;4;1;3;1
672559;237;2;1;2;62.897504361;2;75;2;2;2;2;4;4;1;1;1
672560;237;1;1;1;64.018476597;2;61;1;2;2;2;4;4;4;;
672560;237;2;1;2;64.018476597;1;51;7;2;2;2;4;4;1;6;1
672561;237;1;1;1;71.126074895;1;42;1;2;2;2;3;2;1;6;1
672562;237;4;1;4;64.256907458;1;31;3;9;9;9;1;1;5;;
672562;237;5;1;5;64.256907458;2;20;5;2;2;2;2;1;1;6;3
672562;237;6;1;6;64.256907458;1;60;8;2;2;2;3;1;2;;
672562;237;1;1;1;64.256907458;1;74;1;2;2;2;1;1;1;6;1
672562;237;2;1;2;64.256907458;2;61;2;1;;2;1;1;4;;
672562;237;3;1;3;64.256907458;2;36;3;2;2;2;2;1;1;6;3
672563;237;1;1;1;62.984877554;2;47;1;2;2;2;4;4;1;2;1
672563;237;2;1;2;62.984877554;2;16;3;2;2;2;4;4;3;;
672564;237;1;1;1;67.390183244;1;74;1;2;2;2;4;4;6;;
672564;237;2;1;2;67.390183244;2;67;2;2;2;2;4;4;4;;
672565;237;1;1;1;67.390183244;1;71;1;2;2;2;4;4;6;;
