DIRECTORIO;NRO_ENCUESTA;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P3105;P1361S20;P1361S14;P1361S21;P1361S3;P1361S4;P1361S5;P1361S22;P1361S23;P1361S7;P1361S11;P1361S24;P1361S12;P1361S13;P3106;P3502;P3107;P1358S16;P1358S13;P1358S17;P1358S3;P1358S4;P1358S5;P1358S18;P1358S19;P1358S7;P1358S12;P1358S20;P1358S10;P3108;P564;P3109S1;P3109S2;P3109S3;P3109S4;P3109S5;P3109S6;P3109S7;P3109S16;P3109S17;P3109S9;P3109S10;P3109S11;P3109S12;P3109S13;P3109S18;P3109S14;P3109S15;P3111S1;P3111S2;P3111S3;P3111S4;P3111S5;P3111S6;P3111S7;P3111S8;P3111S9;P3112S1;P3112S2;P3112S3;P3112S4;P3112S5;P3112S6;P3112S7;P3112S8;P3112S9;P3112S10;P3112S11;P3112S16;P3112S14;P3112S15;P1353S1;P1353S2;P1353S3;P1353S4;P1353S5;P1353S6;P3302S1;P3302S9;P3302S4;P3302S5;P3302S7;P3302S8;P3503S1;P3503S2;P3503S3;P3503S4;P3503S5;P3503S6
684807;237;3;1;3;84.456445285;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;;5;2;1;;;;;1;;;;;;;;;1;2;1;2;2;2;2;2;2;2;2;2;4;4;4;4;3;3
684808;237;1;1;1;66.941367563;3;2;2;2;2;2;2;2;2;2;2;2;;;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;;;;;;;;;;;;;;;;;;4;2;2;3;3;2;;5;5;;1;;1;;;;;;;;;;;2;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684809;237;1;1;1;81.003915662;3;2;2;2;1;1;1;2;1;2;2;2;;;3;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;3;3;3;2;3;3;;3;5;;;;;;;;;;;;;;2;1;1;1;2;1;2;2;2;2;2;2;2;4;4;4;4;4;4
684809;237;2;1;2;81.003915662;2;;;;;;;;;;;;;;3;2;2;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;;2;3;2;2;3;2;;5;5;;;;;;;;;;;;;;2;2;2;1;2;2;2;2;2;2;2;2;2;4;3;3;4;4;4
684810;237;1;1;1;70.048511922;2;;;;;;;;;;;;;;3;2;2;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;;2;2;2;2;4;2;;4;5;;;;;;;;;;;;;;2;1;1;1;2;1;2;2;2;2;2;2;2;4;4;3;3;4;4
684810;237;2;1;2;70.048511922;2;;;;;;;;;;;;;;3;2;2;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;;3;3;2;2;4;2;;2;2;;;;;;;;;;;;;;2;1;2;1;2;2;1;2;2;2;2;2;2;4;4;4;4;4;4
684811;237;1;1;1;66.999716199;3;2;2;2;1;1;1;1;1;1;1;1;;;3;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;3;2;2;3;2;;4;2;;;;;;;;;;;;;;2;1;2;1;2;1;2;1;2;2;2;2;2;4;4;4;4;4;4
684812;237;1;1;1;101.44476356;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;;2;5;;;;;;;;;;;;;;2;1;2;1;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4
684812;237;2;1;2;101.44476356;3;2;2;2;1;1;1;1;1;1;2;1;;;3;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;3;3;1;3;2;;4;3;;;;;;;;;;;;;;2;1;1;1;2;1;1;2;2;2;2;2;2;4;4;4;4;4;4
684813;237;1;1;1;82.89770103;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;3;2;2;2;;2;2;;;;;;;;;;;;;;2;1;1;1;2;2;2;2;2;2;2;2;2;4;4;4;9;4;4
684814;237;1;1;1;98.242044943;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;;2;2;;;;;;;;;;;;;;2;1;1;1;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4
684815;237;1;1;1;104.22847807;2;;;;;;;;;;;;;;3;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;2;2;3;2;;2;4;;;;;;;;;;;;;;2;2;2;1;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4
684815;237;2;1;2;104.22847807;2;;;;;;;;;;;;;;3;2;2;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;2;2;3;2;2;2;;2;2;;1;;1;;;;;;;;;;;2;2;1;2;2;1;1;2;2;2;2;2;5;5;5;5;5;5
684815;237;3;1;3;104.22847807;2;;;;;;;;;;;;;;4;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;2;2;4;3;;3;2;;;;;;;;;;;;;;2;1;1;1;2;1;1;2;2;2;2;2;2;5;5;3;4;5;5
684816;237;1;1;1;70.053226517;3;2;2;2;1;1;1;1;1;1;2;1;;;3;2;2;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;;2;3;2;2;3;2;;4;2;;;;;;;;;;;;;;2;1;2;1;2;2;2;1;1;2;2;2;2;4;4;3;5;5;5
684816;237;2;1;2;70.053226517;2;;;;;;;;;;;;;;3;2;2;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;;2;3;;;;;;;;;;;;;;2;1;1;2;1;2;1;2;2;2;2;2;2;4;4;3;4;4;4
684817;237;2;1;2;70.341786229;2;;;;;;;;;;;;;;3;2;1;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;3;2;1;4;2;;3;2;;;;;;;;;;;;;;2;1;2;1;2;2;1;2;2;2;2;2;2;5;5;5;5;5;5
684817;237;1;1;1;70.341786229;3;2;2;2;1;1;1;2;1;1;2;1;;;3;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;3;2;1;3;2;;4;3;;;;;;;;;;;;;;2;1;2;1;2;2;2;1;2;2;2;2;2;5;4;3;4;5;5
684818;237;1;1;1;66.275930996;3;2;2;1;1;1;1;1;1;1;1;1;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;;;;;;;;;;;;;;;;3;3;3;3;5;3;;3;5;1;1;1;1;1;1;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4
684818;237;2;1;2;66.275930996;3;2;2;1;1;1;1;1;1;1;1;1;;;4;4;3;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;;;;;;;;;;;;;;;;3;4;4;4;5;3;;4;5;;;;;1;;;;;;;;;;1;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684819;237;1;1;1;62.900282139;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;2;2;2;2;5;2;;5;5;1;1;1;1;1;1;1;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684820;237;1;1;1;71.20104061;3;2;2;1;1;1;1;1;1;1;1;1;;;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;3;1;1;1;1;;;;;;;;;;;;;;;3;3;3;3;5;3;;3;5;;;;;1;1;;;;;;;;;1;1;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4
684820;237;2;1;2;71.20104061;3;2;2;2;2;2;2;2;2;2;2;2;;;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;;1;1;;;1;;;;;;;;3;3;3;3;5;3;;4;4;1;1;;;1;1;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684821;237;3;1;3;57.529109077;3;2;2;1;1;1;1;1;1;1;1;1;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;3;4;4;4;4;3;;3;3;;;;1;1;1;;;;;;;;;1;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684821;237;4;1;4;57.529109077;3;2;2;2;2;2;2;2;2;2;2;2;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;3;3;3;3;5;3;;3;3;1;;;;1;1;;1;;;;;;;1;2;2;2;2;2;2;2;2;2;2;2;4;4;3;3;3;3
684821;237;1;1;1;57.529109077;3;2;2;1;1;1;1;1;1;1;1;1;;;2;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;;3;3;1;1;1;1;1;1;;;;;;;;;1;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4
684821;237;2;1;2;57.529109077;3;2;2;1;1;1;1;1;1;1;1;1;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;;5;5;1;1;1;1;1;1;1;;;;;1;;;1;1;1;2;2;1;2;2;2;2;2;2;3;3;3;3;3;3
684822;237;1;1;1;54.817949618;3;2;2;1;1;1;1;1;1;1;1;1;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;;;1;;;;;;;;;;;3;3;3;3;3;3;;3;5;1;1;1;;1;1;;;1;;;1;;;1;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684823;237;1;1;1;57.552370551;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;;2;2;;;;;;;;;;;;;;2;1;1;1;1;1;1;2;2;2;2;2;2;3;3;3;3;3;3
684823;237;2;1;2;57.552370551;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;;2;2;;;;;;;;;;;;;;2;1;2;2;2;2;2;2;2;2;2;2;2;4;4;4;3;3;3
684824;237;1;1;1;87.902109233;3;2;2;1;1;1;1;1;1;1;1;1;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;;1;1;;;;;;;;;;;3;3;3;3;5;3;;5;5;1;;;;1;1;;;1;;;;;;1;1;1;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4
684824;237;2;1;2;87.902109233;3;2;2;1;1;1;1;1;1;1;1;1;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;;;;;;;;;;;;;;;3;3;3;3;3;3;;3;3;1;1;1;1;1;1;;;;;;;;;1;2;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684824;237;3;1;3;87.902109233;2;;;;;;;;;;;;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;;3;3;1;1;;;1;;;;;;;;;;1;1;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4
684824;237;4;1;4;87.902109233;3;2;2;1;1;1;1;1;1;1;1;1;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;;;;;;;;;;;;;;3;3;3;3;3;3;;3;3;1;1;1;1;1;1;;;;;;;;;1;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684825;237;1;1;1;78.189166274;3;2;2;1;1;1;1;1;1;1;1;1;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;;3;3;1;;;;1;1;;;;;;;;;1;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684825;237;2;1;2;78.189166274;3;2;2;1;1;1;1;1;1;1;1;1;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;;;;;;;;;;;;;;;3;3;5;3;5;3;;5;5;1;;;;1;1;1;;;;;;;;1;1;1;2;2;1;2;2;2;2;2;2;4;4;4;4;4;4
684826;237;1;1;1;60.050697175;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;;2;2;;;;;;;;;;;;;;2;1;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684826;237;2;1;2;60.050697175;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;2;3;3;2;;5;5;1;1;1;;1;;;;;;;;;;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684826;237;3;1;3;60.050697175;4;2;2;1;1;1;1;1;1;1;1;1;;;3;3;4;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;;;;;;;;;;;;;;3;3;3;3;5;2;;4;5;1;;;;1;1;;;;;;;;;1;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684827;237;3;1;3;55.365539267;2;;;;;;;;;;;;;;2;2;3;1;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;;2;5;1;;;;;;;;;;;;;;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684827;237;1;1;1;55.365539267;3;2;2;1;1;1;1;1;1;1;1;1;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;3;3;3;3;5;3;;3;5;1;1;1;1;1;1;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684827;237;2;1;2;55.365539267;2;;;;;;;;;;;;;;2;2;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;2;2;2;2;5;3;;5;5;1;;;;;;;;;;;;;;1;1;1;1;2;1;2;2;2;2;2;2;3;3;3;3;3;3
684828;237;1;1;1;132.74611672;1;;;;;;;;;;;;;;3;2;2;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;;2;2;3;3;3;2;;3;3;;;;;;;;;;;;;;2;2;1;1;2;1;1;2;2;2;2;2;2;4;4;4;4;4;4
684828;237;2;1;2;132.74611672;2;;;;;;;;;;;;;;3;2;2;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;;2;2;;;;;;;;;;;;;;2;2;1;1;2;1;1;2;2;2;2;2;2;4;4;4;4;4;4
684828;237;3;1;3;132.74611672;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;;2;2;;1;;;;;;;;;;1;;;2;2;1;2;2;1;2;2;2;2;2;2;3;4;4;3;4;4
684828;237;4;1;4;132.74611672;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;;2;2;;1;;;;;;;;;;;;;2;2;1;2;2;1;2;2;2;2;2;2;4;5;4;4;4;5
684829;237;1;1;1;34.841015554;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;5;5;3;3;2;;2;5;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4
684829;237;2;1;2;34.841015554;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;3;3;2;2;2;;2;2;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4
684830;237;3;1;3;73.206418033;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;;2;2;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;4;4;4
684830;237;1;1;1;73.206418033;3;2;2;2;2;2;2;2;2;1;2;2;;;3;2;3;2;2;1;2;1;2;2;2;2;2;1;1;2;2;;;;;;;;;;;;;;;;;;2;2;3;3;3;3;;4;5;;1;;1;;;;;;;;;;;1;1;1;2;1;1;2;2;2;2;2;2;3;3;3;3;4;4
684830;237;2;1;2;73.206418033;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;;2;2;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3
684831;237;1;1;1;61.120861403;2;;;;;;;;;;;;;;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;;;;;;;;;;;;;;;;;;2;3;3;3;3;3;;4;5;;;;;;;;;;;;;;2;1;1;1;2;2;1;2;2;2;2;2;2;3;3;3;3;4;4
684831;237;2;1;2;61.120861403;2;;;;;;;;;;;;;;3;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;1;3;2;2;2;2;;3;3;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;5;4;4;4;4;4
684832;237;1;1;1;54.821807014;2;;;;;;;;;;;;;;4;4;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;3;4;3;5;4;;3;4;;;1;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;3;4;3;9;3;4
684833;237;1;1;1;71.20104061;2;;;;;;;;;;;;;;3;3;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;3;4;4;5;4;;4;4;;;1;1;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;5;4;5;5;5;4
684833;237;2;1;2;71.20104061;2;;;;;;;;;;;;;;3;3;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;3;3;4;3;3;2;;3;5;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;5;4;4;4
684834;237;1;1;1;54.338046206;2;;;;;;;;;;;;;;4;4;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;3;3;4;3;3;3;;3;3;;1;1;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;1;4;4
684835;237;1;1;1;54.814092221;2;;;;;;;;;;;;;;4;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;3;3;3;3;;3;3;;1;1;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1
684836;237;1;1;1;66.275930996;3;2;2;1;1;1;2;2;1;1;2;1;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;2;2;4;4;4;3;;3;2;;1;;1;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;5
684836;237;2;1;2;66.275930996;3;2;2;1;1;1;1;1;1;1;2;1;;;2;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;2;3;4;3;3;4;;5;5;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;4;5;5;9;4;4
684837;237;2;1;2;71.838411138;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;3;2;3;3;;3;2;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;4;5;4;9;4;4
684837;237;1;1;1;71.838411138;2;;;;;;;;;;;;;;4;2;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;2;2;3;3;3;3;;3;3;1;1;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;3;4;4
684838;237;1;1;1;66.275930996;2;;;;;;;;;;;;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;2;3;4;3;4;4;;3;2;;1;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;4;5;5;4;5;5
684838;237;2;1;2;66.275930996;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;3;2;3;3;;2;5;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;4;3;3;4;3;4
684839;237;1;1;1;42.354239736;2;;;;;;;;;;;;;;2;2;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;2;2;2;1;3;3;;4;5;;1;;;1;1;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;5
684839;237;2;1;2;42.354239736;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;1;3;2;3;3;;3;4;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;4;5;5;9;5;5
684839;237;3;1;3;42.354239736;2;;;;;;;;;;;;;;4;4;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;3;4;3;4;4;;4;4;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;2;5;5
684840;237;1;1;1;71.838411138;2;;;;;;;;;;;;;;5;5;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;4;5;5;5;5;4;;5;5;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;9;5;5
684840;237;2;1;2;71.838411138;2;;;;;;;;;;;;;;2;2;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;2;3;5;5;5;4;;5;2;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;5
684841;237;1;1;1;60.904546913;3;2;2;1;1;1;1;1;1;1;1;1;;;3;3;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;2;4;5;5;5;4;;5;5;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;4;3;4;5;5;5
684842;237;1;1;1;105.51267934;2;;;;;;;;;;;;;;2;2;3;2;2;1;2;1;2;1;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;2;3;3;3;3;3;;3;5;1;;1;;;;1;;1;;1;;;;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;5
684842;237;2;1;2;105.51267934;2;;;;;;;;;;;;;;2;2;3;2;2;1;1;1;2;2;2;1;2;2;2;2;2;;;;;;;;;;;;;;;;;;2;3;3;3;3;3;;3;5;1;;1;;;;1;;;;1;;;;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;5
684843;237;1;1;1;63.684751379;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;2;2;3;3;;3;2;;1;;;;;;;;;;;;;2;2;1;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4
684843;237;2;1;2;63.684751379;2;;;;;;;;;;;;;;3;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;3;4;2;4;4;;2;3;1;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;5
684844;237;1;1;1;75.361546391;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;3;3;2;2;;3;2;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;4;4;4;4
684845;237;1;1;1;67.697799343;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;2;4;3;4;3;;3;3;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;5;4;5;9;4;5
684845;237;2;1;2;67.697799343;2;;;;;;;;;;;;;;3;2;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;3;3;4;3;5;3;;3;5;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;5;9;5;5
684845;237;3;1;3;67.697799343;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;1;3;2;3;3;;2;2;1;;;;;;;;;;;;;;2;2;1;2;2;2;2;2;2;2;2;2;5;5;5;5;5;4
684846;237;1;1;1;60.904546913;2;;;;;;;;;;;;;;3;3;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;3;4;3;4;4;;5;5;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;9;2;4;4;4;1;4;4
684847;237;2;1;2;86.876851415;2;;;;;;;;;;;;;;3;2;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;1;2;4;5;5;4;;5;4;;;;;;;;;;;;;;2;2;1;1;2;2;2;2;2;2;2;2;2;5;5;4;5;5;5
684847;237;1;1;1;86.876851415;3;2;2;1;1;1;1;1;1;1;1;1;;;4;4;4;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;3;3;3;4;4;4;;4;4;;;1;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;5;5;4;3;5;5
684848;237;1;1;1;76.069735867;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;5;5;5;5;3;;5;5;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;5;4;3;9;3;3
684849;237;1;1;1;79.112267344;3;2;2;1;1;1;1;1;1;1;1;1;;;4;4;3;2;2;1;1;1;1;1;1;1;1;1;1;2;2;;;;;;;;;;;;;;;;;;2;3;3;3;5;4;;4;5;;1;;1;1;;;;;;;1;;;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;9;3;3
684849;237;2;1;2;79.112267344;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;3;2;3;3;3;;3;3;;1;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;1;4;4
684850;237;1;1;1;75.361546391;2;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;3;2;3;4;3;3;;3;3;;;1;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;4;3;4;4;4;4
684851;237;1;1;1;75.361546391;2;;;;;;;;;;;;;;2;3;1;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;2;3;4;4;4;4;;4;3;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;4;4;4;4
684852;237;1;1;1;60.904546913;1;;;;;;;;;;;;;;1;2;1;;;;;;;;;;;;;1;1;;1;;;;;;;;;;;;;;;;1;1;2;2;2;2;;2;2;1;1;1;1;;;;;;;;;;;1;1;1;2;1;1;9;9;9;9;9;9;5;3;4;4;4;4
684853;237;3;1;3;126.52605043;2;;;;;;;;;;;;;;2;2;3;2;2;1;1;1;2;2;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;2;3;3;3;4;3;;3;3;;1;1;;1;;1;;;;1;;;;1;2;1;2;2;1;2;2;2;2;2;2;5;5;5;5;5;5
684853;237;2;1;2;126.52605043;2;;;;;;;;;;;;;;2;2;3;2;2;1;1;1;1;1;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;2;3;3;3;3;3;;3;5;;1;1;;;;1;;1;;1;;;;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;5
684853;237;1;1;1;126.52605043;2;;;;;;;;;;;;;;2;2;3;2;2;1;2;1;2;1;2;2;2;2;2;2;2;;;;;;;;;;;;;;;;;;2;3;3;3;3;3;;3;5;1;;1;;;;1;;1;;1;;;;1;2;1;2;2;1;2;2;2;2;2;2;5;5;5;5;5;5
